Theta, Alpha, Low_beta, High_beta, Gamma
0.0049601,0.00277934,0.00679413,0.00292244,0.00580232,
0.0049601,0.00277934,0.00679413,0.00292244,0.00580232,
0.0049601,0.00277934,0.00679413,0.00292244,0.00580232,
0.0049601,0.00277934,0.00679413,0.00292244,0.00580232,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00598116,0.00293055,0.00823049,0.00325722,0.00636338,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.00805582,0.00359158,0.0101053,0.00419264,0.00755249,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0108259,0.00471247,0.0118632,0.00592778,0.00936796,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0136342,0.00607816,0.0128843,0.00836339,0.0115418,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0156217,0.00733795,0.0128138,0.0110002,0.0135344,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.0163607,0.00823488,0.0116579,0.0131417,0.0147499,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.015841,0.008569,0.00980681,0.0140594,0.0147414,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0144095,0.0083903,0.00787903,0.0135255,0.0134765,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0125786,0.00789625,0.00636069,0.011676,0.0113059,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.0108371,0.00730798,0.00563762,0.00923115,0.00883782,
0.00947272,0.00690844,0.00550037,0.00692995,0.00676709,
0.00947272,0.00690844,0.00550037,0.00692995,0.00676709,
0.00947272,0.00690844,0.00550037,0.00692995,0.00676709,
0.00947272,0.00690844,0.00550037,0.00692995,0.00676709,
0.00947272,0.00690844,0.00550037,0.00692995,0.00676709,
0.00947272,0.00690844,0.00550037,0.00692995,0.00676709,
0.00947272,0.00690844,0.00550037,0.00692995,0.00676709,
0.00947272,0.00690844,0.00550037,0.00692995,0.00676709,
0.00947272,0.00690844,0.00550037,0.00692995,0.00676709,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.0086991,0.00676145,0.00567728,0.00531643,0.00552873,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00825854,0.0069541,0.00619776,0.00465782,0.00515171,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.00805976,0.00724201,0.00678929,0.004786,0.00536107,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.0082522,0.00756437,0.00741669,0.00521275,0.00570812,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00856907,0.00782006,0.00818104,0.00575816,0.00598674,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00896845,0.0076606,0.0091796,0.00631577,0.00621161,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00903221,0.00712357,0.0103334,0.00675024,0.00636259,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00857074,0.00599394,0.0112726,0.00706257,0.00659367,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00754773,0.00469863,0.011882,0.00718608,0.00702669,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00631154,0.00352303,0.0121787,0.00726633,0.00775918,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00543036,0.00276049,0.0127654,0.00740203,0.008747,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00528644,0.00255024,0.0139427,0.00754135,0.00977317,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00583358,0.00300816,0.0159018,0.00767267,0.0105995,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00703597,0.00367459,0.0179854,0.00783397,0.0111349,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.00889548,0.00441753,0.0195336,0.00817504,0.0113683,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
0.0111445,0.005133,0.0195155,0.00905334,0.0116367,
